,loss,accuracy,val_loss,val_accuracy,model,epoch,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,epochs,batch_size,augmentation
0,4.128519535064697,0.19952499866485596,1.9587876796722412,0.2831999957561493,small_grid_model_2,1,"[0, 0]",,,,,False,32,128,100,512,True
1,1.8947263956069946,0.305649995803833,1.8563703298568726,0.33480000495910645,small_grid_model_2,2,"[0, 0]",,,,,False,32,128,100,512,True
2,1.8222308158874512,0.33994999527931213,1.8291079998016357,0.3601999878883362,small_grid_model_2,3,"[0, 0]",,,,,False,32,128,100,512,True
3,1.7638027667999268,0.36272498965263367,1.7626436948776245,0.376800000667572,small_grid_model_2,4,"[0, 0]",,,,,False,32,128,100,512,True
4,1.7468453645706177,0.36752501130104065,1.710668921470642,0.39320001006126404,small_grid_model_2,5,"[0, 0]",,,,,False,32,128,100,512,True
5,1.7094203233718872,0.38522499799728394,1.6790990829467773,0.4041999876499176,small_grid_model_2,6,"[0, 0]",,,,,False,32,128,100,512,True
6,1.6843944787979126,0.39672499895095825,1.7483962774276733,0.3937999904155731,small_grid_model_2,7,"[0, 0]",,,,,False,32,128,100,512,True
7,1.6587740182876587,0.4038749933242798,1.7000011205673218,0.4009999930858612,small_grid_model_2,8,"[0, 0]",,,,,False,32,128,100,512,True
8,1.641662836074829,0.4101000130176544,1.7047560214996338,0.39969998598098755,small_grid_model_2,9,"[0, 0]",,,,,False,32,128,100,512,True
9,1.614850640296936,0.41839998960494995,1.6394380331039429,0.42579999566078186,small_grid_model_2,10,"[0, 0]",,,,,False,32,128,100,512,True
10,1.6037424802780151,0.42054998874664307,1.6739293336868286,0.4120999872684479,small_grid_model_2,11,"[0, 0]",,,,,False,32,128,100,512,True
11,1.5706448554992676,0.43505001068115234,1.5702794790267944,0.44119998812675476,small_grid_model_2,12,"[0, 0]",,,,,False,32,128,100,512,True
12,1.5660607814788818,0.4341750144958496,1.6895601749420166,0.40849998593330383,small_grid_model_2,13,"[0, 0]",,,,,False,32,128,100,512,True
13,1.5384495258331299,0.44699999690055847,1.5923852920532227,0.4375999867916107,small_grid_model_2,14,"[0, 0]",,,,,False,32,128,100,512,True
14,1.525761365890503,0.4551999866962433,1.6346365213394165,0.4334000051021576,small_grid_model_2,15,"[0, 0]",,,,,False,32,128,100,512,True
15,1.506010890007019,0.45602500438690186,1.6650497913360596,0.42590001225471497,small_grid_model_2,16,"[0, 0]",,,,,False,32,128,100,512,True
16,1.4929858446121216,0.4634000062942505,1.5576751232147217,0.44850000739097595,small_grid_model_2,17,"[0, 0]",,,,,False,32,128,100,512,True
17,1.4781793355941772,0.4708999991416931,1.5913400650024414,0.4456000030040741,small_grid_model_2,18,"[0, 0]",,,,,False,32,128,100,512,True
18,1.465216875076294,0.4743250012397766,1.6124705076217651,0.4424000084400177,small_grid_model_2,19,"[0, 0]",,,,,False,32,128,100,512,True
19,1.451110601425171,0.47997498512268066,1.603776216506958,0.44519999623298645,small_grid_model_2,20,"[0, 0]",,,,,False,32,128,100,512,True
20,1.4468436241149902,0.48159998655319214,1.5697588920593262,0.45419999957084656,small_grid_model_2,21,"[0, 0]",,,,,False,32,128,100,512,True
21,1.4357705116271973,0.4877749979496002,1.5870591402053833,0.44830000400543213,small_grid_model_2,22,"[0, 0]",,,,,False,32,128,100,512,True
22,1.4108015298843384,0.4937250018119812,1.7008326053619385,0.4293999969959259,small_grid_model_2,23,"[0, 0]",,,,,False,32,128,100,512,True
23,1.4116041660308838,0.49364998936653137,1.4952616691589355,0.47540000081062317,small_grid_model_2,24,"[0, 0]",,,,,False,32,128,100,512,True
24,1.397310495376587,0.501924991607666,1.5021369457244873,0.4758000075817108,small_grid_model_2,25,"[0, 0]",,,,,False,32,128,100,512,True
25,1.3846322298049927,0.5063499808311462,1.5314019918441772,0.4675999879837036,small_grid_model_2,26,"[0, 0]",,,,,False,32,128,100,512,True
26,1.3723453283309937,0.5100749731063843,1.5276786088943481,0.48750001192092896,small_grid_model_2,27,"[0, 0]",,,,,False,32,128,100,512,True
27,1.3680520057678223,0.5116000175476074,1.5289682149887085,0.4819999933242798,small_grid_model_2,28,"[0, 0]",,,,,False,32,128,100,512,True
28,1.351120948791504,0.5163750052452087,1.510537028312683,0.48750001192092896,small_grid_model_2,29,"[0, 0]",,,,,False,32,128,100,512,True
29,1.349726915359497,0.5148749947547913,1.4918386936187744,0.48669999837875366,small_grid_model_2,30,"[0, 0]",,,,,False,32,128,100,512,True
30,1.3440858125686646,0.5217000246047974,1.5288926362991333,0.48030000925064087,small_grid_model_2,31,"[0, 0]",,,,,False,32,128,100,512,True
31,1.332942008972168,0.5256500244140625,1.4878848791122437,0.4864000082015991,small_grid_model_2,32,"[0, 0]",,,,,False,32,128,100,512,True
32,1.3235448598861694,0.5281000137329102,1.5622085332870483,0.4729999899864197,small_grid_model_2,33,"[0, 0]",,,,,False,32,128,100,512,True
33,1.3153505325317383,0.529075026512146,1.5049017667770386,0.5002999901771545,small_grid_model_2,34,"[0, 0]",,,,,False,32,128,100,512,True
34,1.3080750703811646,0.5321000218391418,1.5129294395446777,0.4959999918937683,small_grid_model_2,35,"[0, 0]",,,,,False,32,128,100,512,True
35,1.2973436117172241,0.534500002861023,1.5602552890777588,0.48590001463890076,small_grid_model_2,36,"[0, 0]",,,,,False,32,128,100,512,True
36,1.2970565557479858,0.5364999771118164,1.5117065906524658,0.4993000030517578,small_grid_model_2,37,"[0, 0]",,,,,False,32,128,100,512,True
37,1.2783973217010498,0.5469250082969666,1.3688584566116333,0.5246000289916992,small_grid_model_2,38,"[0, 0]",,,,,False,32,128,100,512,True
38,1.28208589553833,0.5422999858856201,1.4734605550765991,0.5023999810218811,small_grid_model_2,39,"[0, 0]",,,,,False,32,128,100,512,True
39,1.2778968811035156,0.5436999797821045,1.390408992767334,0.5245000123977661,small_grid_model_2,40,"[0, 0]",,,,,False,32,128,100,512,True
40,1.2740811109542847,0.5463250279426575,1.4430265426635742,0.5059000253677368,small_grid_model_2,41,"[0, 0]",,,,,False,32,128,100,512,True
41,1.2603572607040405,0.5511749982833862,1.4769244194030762,0.5073000192642212,small_grid_model_2,42,"[0, 0]",,,,,False,32,128,100,512,True
42,1.2570631504058838,0.5503249764442444,1.4222384691238403,0.5220999717712402,small_grid_model_2,43,"[0, 0]",,,,,False,32,128,100,512,True
43,1.2534618377685547,0.5525000095367432,1.4400724172592163,0.5094000101089478,small_grid_model_2,44,"[0, 0]",,,,,False,32,128,100,512,True
44,1.24215829372406,0.5584750175476074,1.4684401750564575,0.511900007724762,small_grid_model_2,45,"[0, 0]",,,,,False,32,128,100,512,True
45,1.2590731382369995,0.5529249906539917,1.4535748958587646,0.5151000022888184,small_grid_model_2,46,"[0, 0]",,,,,False,32,128,100,512,True
46,1.2474777698516846,0.5570499897003174,1.3898780345916748,0.5213000178337097,small_grid_model_2,47,"[0, 0]",,,,,False,32,128,100,512,True
47,1.2471593618392944,0.5572500228881836,1.4126192331314087,0.5217000246047974,small_grid_model_2,48,"[0, 0]",,,,,False,32,128,100,512,True
