,loss,accuracy,val_loss,val_accuracy,model,epoch,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,epochs,batch_size,augmentation
0,10.348442077636719,0.1242000013589859,2.253340721130371,0.1565999984741211,big_grid_model_34,1,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
1,2.2050132751464844,0.17104999721050262,2.196471929550171,0.1858000010251999,big_grid_model_34,2,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
2,2.160553216934204,0.19552500545978546,2.172581911087036,0.2037000060081482,big_grid_model_34,3,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
3,2.1292924880981445,0.21330000460147858,2.1532351970672607,0.20069999992847443,big_grid_model_34,4,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
4,2.11334490776062,0.2189749926328659,2.183659076690674,0.20100000500679016,big_grid_model_34,5,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
5,2.102180242538452,0.2272000014781952,2.1725351810455322,0.21899999678134918,big_grid_model_34,6,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
6,2.0789401531219482,0.23762500286102295,2.237532377243042,0.20160000026226044,big_grid_model_34,7,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
7,2.0634355545043945,0.2456749975681305,2.091538429260254,0.2451999932527542,big_grid_model_34,8,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
8,2.0554938316345215,0.2472749948501587,2.2033796310424805,0.20550000667572021,big_grid_model_34,9,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
9,2.0545542240142822,0.24709999561309814,2.0524635314941406,0.2660999894142151,big_grid_model_34,10,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
10,2.030172348022461,0.2608250081539154,2.0470497608184814,0.2524000108242035,big_grid_model_34,11,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
11,2.0148391723632812,0.2650499939918518,2.0404036045074463,0.2614000141620636,big_grid_model_34,12,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
12,2.0051660537719727,0.27035000920295715,2.0483620166778564,0.26190000772476196,big_grid_model_34,13,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
13,1.9906748533248901,0.2777250111103058,2.0556137561798096,0.26019999384880066,big_grid_model_34,14,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
14,1.9822845458984375,0.2793000042438507,1.9713279008865356,0.2896000146865845,big_grid_model_34,15,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
15,1.975011944770813,0.28220000863075256,2.0461671352386475,0.27140000462532043,big_grid_model_34,16,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
16,1.9602917432785034,0.2928749918937683,1.9944682121276855,0.28780001401901245,big_grid_model_34,17,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
17,1.942047119140625,0.29965001344680786,1.996382474899292,0.2840999960899353,big_grid_model_34,18,"[5, 5]",cv_ed,disk,1,1,True,32,128,100,512,True
