,loss,accuracy,val_loss,val_accuracy,model,epoch,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,epochs,batch_size,augmentation
0,5.246086120605469,0.15084999799728394,2.2016210556030273,0.19349999725818634,small_grid_model_0,1,"[0, 0]",,,,,False,16,128,100,512,True
1,2.0884957313537598,0.2243250012397766,2.0661098957061768,0.2599000036716461,small_grid_model_0,2,"[0, 0]",,,,,False,16,128,100,512,True
2,2.0074403285980225,0.26350000500679016,1.9814250469207764,0.2791999876499176,small_grid_model_0,3,"[0, 0]",,,,,False,16,128,100,512,True
3,1.9556012153625488,0.287975013256073,1.9475363492965698,0.3027999997138977,small_grid_model_0,4,"[0, 0]",,,,,False,16,128,100,512,True
4,1.915013074874878,0.3023749887943268,1.9046136140823364,0.32030001282691956,small_grid_model_0,5,"[0, 0]",,,,,False,16,128,100,512,True
5,1.894701600074768,0.30992498993873596,1.8882566690444946,0.31360000371932983,small_grid_model_0,6,"[0, 0]",,,,,False,16,128,100,512,True
6,1.8635730743408203,0.32292500138282776,1.8674111366271973,0.33640000224113464,small_grid_model_0,7,"[0, 0]",,,,,False,16,128,100,512,True
7,1.8469829559326172,0.33640000224113464,1.82643461227417,0.3467000126838684,small_grid_model_0,8,"[0, 0]",,,,,False,16,128,100,512,True
8,1.8272058963775635,0.3398750126361847,1.8016988039016724,0.3564000129699707,small_grid_model_0,9,"[0, 0]",,,,,False,16,128,100,512,True
9,1.8163331747055054,0.3439500033855438,1.7901256084442139,0.3560999929904938,small_grid_model_0,10,"[0, 0]",,,,,False,16,128,100,512,True
10,1.8082109689712524,0.3445749878883362,1.794469952583313,0.359499990940094,small_grid_model_0,11,"[0, 0]",,,,,False,16,128,100,512,True
11,1.7864323854446411,0.3559750020503998,1.7752941846847534,0.3578999936580658,small_grid_model_0,12,"[0, 0]",,,,,False,16,128,100,512,True
12,1.7744008302688599,0.35749998688697815,1.8084285259246826,0.350600004196167,small_grid_model_0,13,"[0, 0]",,,,,False,16,128,100,512,True
13,1.7607948780059814,0.36797499656677246,1.8245420455932617,0.3456000089645386,small_grid_model_0,14,"[0, 0]",,,,,False,16,128,100,512,True
14,1.763267159461975,0.36000001430511475,1.7463042736053467,0.3709000051021576,small_grid_model_0,15,"[0, 0]",,,,,False,16,128,100,512,True
15,1.7415492534637451,0.37119999527931213,1.7577568292617798,0.3718999922275543,small_grid_model_0,16,"[0, 0]",,,,,False,16,128,100,512,True
16,1.734911322593689,0.3721249997615814,1.7633609771728516,0.37459999322891235,small_grid_model_0,17,"[0, 0]",,,,,False,16,128,100,512,True
17,1.7256189584732056,0.3776499927043915,1.7273619174957275,0.38760000467300415,small_grid_model_0,18,"[0, 0]",,,,,False,16,128,100,512,True
18,1.710646152496338,0.3813750147819519,1.7268118858337402,0.3871999979019165,small_grid_model_0,19,"[0, 0]",,,,,False,16,128,100,512,True
19,1.6989097595214844,0.3901999890804291,1.8285471200942993,0.3573000133037567,small_grid_model_0,20,"[0, 0]",,,,,False,16,128,100,512,True
20,1.699661374092102,0.3868499994277954,1.6826649904251099,0.39469999074935913,small_grid_model_0,21,"[0, 0]",,,,,False,16,128,100,512,True
21,1.684716820716858,0.3911750018596649,1.6778227090835571,0.4025000035762787,small_grid_model_0,22,"[0, 0]",,,,,False,16,128,100,512,True
22,1.6704753637313843,0.3959999978542328,1.735001564025879,0.3912000060081482,small_grid_model_0,23,"[0, 0]",,,,,False,16,128,100,512,True
23,1.6630759239196777,0.39822500944137573,1.7236746549606323,0.3903000056743622,small_grid_model_0,24,"[0, 0]",,,,,False,16,128,100,512,True
24,1.6596519947052002,0.4030250012874603,1.7028679847717285,0.3921000063419342,small_grid_model_0,25,"[0, 0]",,,,,False,16,128,100,512,True
25,1.6529635190963745,0.40424999594688416,1.6869181394577026,0.40869998931884766,small_grid_model_0,26,"[0, 0]",,,,,False,16,128,100,512,True
26,1.644889235496521,0.4078750014305115,1.7944523096084595,0.38089999556541443,small_grid_model_0,27,"[0, 0]",,,,,False,16,128,100,512,True
27,1.6332086324691772,0.4122749865055084,1.6890666484832764,0.4075999855995178,small_grid_model_0,28,"[0, 0]",,,,,False,16,128,100,512,True
28,1.6221559047698975,0.41780000925064087,1.6488807201385498,0.41760000586509705,small_grid_model_0,29,"[0, 0]",,,,,False,16,128,100,512,True
29,1.62428617477417,0.41997501254081726,1.6690882444381714,0.4115000069141388,small_grid_model_0,30,"[0, 0]",,,,,False,16,128,100,512,True
30,1.612214207649231,0.4191499948501587,1.6754603385925293,0.414000004529953,small_grid_model_0,31,"[0, 0]",,,,,False,16,128,100,512,True
31,1.5953059196472168,0.4246000051498413,1.706000804901123,0.4074999988079071,small_grid_model_0,32,"[0, 0]",,,,,False,16,128,100,512,True
32,1.5785243511199951,0.43320000171661377,1.714555025100708,0.4058000147342682,small_grid_model_0,33,"[0, 0]",,,,,False,16,128,100,512,True
33,1.5745176076889038,0.4366999864578247,1.6701576709747314,0.4162999987602234,small_grid_model_0,34,"[0, 0]",,,,,False,16,128,100,512,True
34,1.5546284914016724,0.43825000524520874,1.6421602964401245,0.42179998755455017,small_grid_model_0,35,"[0, 0]",,,,,False,16,128,100,512,True
35,1.554907202720642,0.4400250017642975,1.602149248123169,0.4345000088214874,small_grid_model_0,36,"[0, 0]",,,,,False,16,128,100,512,True
36,1.542193055152893,0.444599986076355,1.6685972213745117,0.42590001225471497,small_grid_model_0,37,"[0, 0]",,,,,False,16,128,100,512,True
37,1.5308030843734741,0.45252498984336853,1.648459792137146,0.42289999127388,small_grid_model_0,38,"[0, 0]",,,,,False,16,128,100,512,True
38,1.5263266563415527,0.45102500915527344,1.6892714500427246,0.42160001397132874,small_grid_model_0,39,"[0, 0]",,,,,False,16,128,100,512,True
39,1.5192605257034302,0.454925000667572,1.63529634475708,0.4235000014305115,small_grid_model_0,40,"[0, 0]",,,,,False,16,128,100,512,True
40,1.5136747360229492,0.4575999975204468,1.6455999612808228,0.4343000054359436,small_grid_model_0,41,"[0, 0]",,,,,False,16,128,100,512,True
41,1.5057220458984375,0.46105000376701355,1.6103101968765259,0.4390999972820282,small_grid_model_0,42,"[0, 0]",,,,,False,16,128,100,512,True
42,1.4980361461639404,0.45817500352859497,1.666854739189148,0.427700012922287,small_grid_model_0,43,"[0, 0]",,,,,False,16,128,100,512,True
43,1.4901233911514282,0.46494999527931213,1.687333345413208,0.4230000078678131,small_grid_model_0,44,"[0, 0]",,,,,False,16,128,100,512,True
44,1.4744791984558105,0.46810001134872437,1.6454896926879883,0.4408999979496002,small_grid_model_0,45,"[0, 0]",,,,,False,16,128,100,512,True
45,1.4761403799057007,0.47084999084472656,1.6797358989715576,0.4302999973297119,small_grid_model_0,46,"[0, 0]",,,,,False,16,128,100,512,True
46,1.4696433544158936,0.4734250009059906,1.6472914218902588,0.436599999666214,small_grid_model_0,47,"[0, 0]",,,,,False,16,128,100,512,True
47,1.4729524850845337,0.46974998712539673,1.7158933877944946,0.4284000098705292,small_grid_model_0,48,"[0, 0]",,,,,False,16,128,100,512,True
48,1.4615540504455566,0.4739750027656555,1.5361093282699585,0.46869999170303345,small_grid_model_0,49,"[0, 0]",,,,,False,16,128,100,512,True
49,1.4534169435501099,0.47909998893737793,1.5740548372268677,0.4537000060081482,small_grid_model_0,50,"[0, 0]",,,,,False,16,128,100,512,True
50,1.4433014392852783,0.4821000099182129,1.5761425495147705,0.4555000066757202,small_grid_model_0,51,"[0, 0]",,,,,False,16,128,100,512,True
51,1.4405906200408936,0.4833250045776367,1.7198911905288696,0.4284999966621399,small_grid_model_0,52,"[0, 0]",,,,,False,16,128,100,512,True
52,1.4435131549835205,0.48167499899864197,1.6114656925201416,0.4496999979019165,small_grid_model_0,53,"[0, 0]",,,,,False,16,128,100,512,True
53,1.4262527227401733,0.4905500113964081,1.5782859325408936,0.45820000767707825,small_grid_model_0,54,"[0, 0]",,,,,False,16,128,100,512,True
54,1.4200193881988525,0.4921500086784363,1.5651302337646484,0.46470001339912415,small_grid_model_0,55,"[0, 0]",,,,,False,16,128,100,512,True
55,1.4235090017318726,0.4900749921798706,1.6150786876678467,0.4462999999523163,small_grid_model_0,56,"[0, 0]",,,,,False,16,128,100,512,True
56,1.4154130220413208,0.49059998989105225,1.6526166200637817,0.4499000012874603,small_grid_model_0,57,"[0, 0]",,,,,False,16,128,100,512,True
57,1.41231107711792,0.49152499437332153,1.522401213645935,0.4706000089645386,small_grid_model_0,58,"[0, 0]",,,,,False,16,128,100,512,True
58,1.407082200050354,0.4945499897003174,1.6231346130371094,0.4602999985218048,small_grid_model_0,59,"[0, 0]",,,,,False,16,128,100,512,True
59,1.4017244577407837,0.5006250143051147,1.6025267839431763,0.45570001006126404,small_grid_model_0,60,"[0, 0]",,,,,False,16,128,100,512,True
60,1.388061285018921,0.504925012588501,1.5929713249206543,0.46299999952316284,small_grid_model_0,61,"[0, 0]",,,,,False,16,128,100,512,True
61,1.3892697095870972,0.4999749958515167,1.5480639934539795,0.4675000011920929,small_grid_model_0,62,"[0, 0]",,,,,False,16,128,100,512,True
62,1.3793576955795288,0.5090000033378601,1.4572159051895142,0.4991999864578247,small_grid_model_0,63,"[0, 0]",,,,,False,16,128,100,512,True
63,1.385921835899353,0.5029249787330627,1.551392674446106,0.4684999883174896,small_grid_model_0,64,"[0, 0]",,,,,False,16,128,100,512,True
64,1.3822580575942993,0.5047249794006348,1.5395011901855469,0.4805999994277954,small_grid_model_0,65,"[0, 0]",,,,,False,16,128,100,512,True
65,1.370564579963684,0.5059499740600586,1.5206382274627686,0.48179998993873596,small_grid_model_0,66,"[0, 0]",,,,,False,16,128,100,512,True
66,1.370427131652832,0.5075250267982483,1.5678373575210571,0.4607999920845032,small_grid_model_0,67,"[0, 0]",,,,,False,16,128,100,512,True
67,1.3769760131835938,0.506974995136261,1.5504173040390015,0.4812000095844269,small_grid_model_0,68,"[0, 0]",,,,,False,16,128,100,512,True
68,1.3614391088485718,0.5112000107765198,1.5022947788238525,0.48989999294281006,small_grid_model_0,69,"[0, 0]",,,,,False,16,128,100,512,True
69,1.3596733808517456,0.5116750001907349,1.5536168813705444,0.4740999937057495,small_grid_model_0,70,"[0, 0]",,,,,False,16,128,100,512,True
70,1.3464722633361816,0.5198000073432922,1.5297703742980957,0.48649999499320984,small_grid_model_0,71,"[0, 0]",,,,,False,16,128,100,512,True
71,1.3519853353500366,0.5158500075340271,1.453262448310852,0.5038999915122986,small_grid_model_0,72,"[0, 0]",,,,,False,16,128,100,512,True
72,1.3449687957763672,0.5190250277519226,1.4708445072174072,0.5027999877929688,small_grid_model_0,73,"[0, 0]",,,,,False,16,128,100,512,True
73,1.352094292640686,0.5168499946594238,1.4564208984375,0.5047000050544739,small_grid_model_0,74,"[0, 0]",,,,,False,16,128,100,512,True
74,1.3417284488677979,0.5200999975204468,1.607571005821228,0.4812000095844269,small_grid_model_0,75,"[0, 0]",,,,,False,16,128,100,512,True
75,1.331586480140686,0.5225499868392944,1.6401422023773193,0.4629000127315521,small_grid_model_0,76,"[0, 0]",,,,,False,16,128,100,512,True
76,1.338327407836914,0.5165500044822693,1.4759870767593384,0.5026999711990356,small_grid_model_0,77,"[0, 0]",,,,,False,16,128,100,512,True
77,1.3289183378219604,0.5252249836921692,1.5293736457824707,0.49000000953674316,small_grid_model_0,78,"[0, 0]",,,,,False,16,128,100,512,True
78,1.3347922563552856,0.5222749710083008,1.4657622575759888,0.5,small_grid_model_0,79,"[0, 0]",,,,,False,16,128,100,512,True
79,1.3280938863754272,0.5238999724388123,1.551041841506958,0.4819999933242798,small_grid_model_0,80,"[0, 0]",,,,,False,16,128,100,512,True
80,1.3227741718292236,0.5271999835968018,1.4342848062515259,0.5095000267028809,small_grid_model_0,81,"[0, 0]",,,,,False,16,128,100,512,True
81,1.3182512521743774,0.5265750288963318,1.4896373748779297,0.5001000165939331,small_grid_model_0,82,"[0, 0]",,,,,False,16,128,100,512,True
82,1.3123722076416016,0.5329750180244446,1.4683830738067627,0.5005999803543091,small_grid_model_0,83,"[0, 0]",,,,,False,16,128,100,512,True
83,1.3153494596481323,0.5281000137329102,1.4755014181137085,0.49619999527931213,small_grid_model_0,84,"[0, 0]",,,,,False,16,128,100,512,True
84,1.3128412961959839,0.5304999947547913,1.466720461845398,0.5020999908447266,small_grid_model_0,85,"[0, 0]",,,,,False,16,128,100,512,True
85,1.3066881895065308,0.5322250127792358,1.497007131576538,0.4977000057697296,small_grid_model_0,86,"[0, 0]",,,,,False,16,128,100,512,True
86,1.3009037971496582,0.5320749878883362,1.505491852760315,0.4916999936103821,small_grid_model_0,87,"[0, 0]",,,,,False,16,128,100,512,True
87,1.3015120029449463,0.5389000177383423,1.4911319017410278,0.5016000270843506,small_grid_model_0,88,"[0, 0]",,,,,False,16,128,100,512,True
88,1.2996758222579956,0.5355499982833862,1.4670476913452148,0.5085999965667725,small_grid_model_0,89,"[0, 0]",,,,,False,16,128,100,512,True
89,1.3015966415405273,0.5357499718666077,1.3933502435684204,0.5224000215530396,small_grid_model_0,90,"[0, 0]",,,,,False,16,128,100,512,True
90,1.28852117061615,0.5407249927520752,1.4828907251358032,0.5065000057220459,small_grid_model_0,91,"[0, 0]",,,,,False,16,128,100,512,True
91,1.2942477464675903,0.5369499921798706,1.4695942401885986,0.5034999847412109,small_grid_model_0,92,"[0, 0]",,,,,False,16,128,100,512,True
92,1.279568076133728,0.5439500212669373,1.4071648120880127,0.5216000080108643,small_grid_model_0,93,"[0, 0]",,,,,False,16,128,100,512,True
93,1.2815046310424805,0.5424749851226807,1.389640212059021,0.5202000141143799,small_grid_model_0,94,"[0, 0]",,,,,False,16,128,100,512,True
94,1.2760226726531982,0.5439749956130981,1.4555137157440186,0.5151000022888184,small_grid_model_0,95,"[0, 0]",,,,,False,16,128,100,512,True
95,1.2843064069747925,0.5417500138282776,1.44684898853302,0.5139999985694885,small_grid_model_0,96,"[0, 0]",,,,,False,16,128,100,512,True
96,1.2912663221359253,0.5386499762535095,1.479568362236023,0.5049999952316284,small_grid_model_0,97,"[0, 0]",,,,,False,16,128,100,512,True
97,1.268294334411621,0.5458999872207642,1.360799789428711,0.53329998254776,small_grid_model_0,98,"[0, 0]",,,,,False,16,128,100,512,True
98,1.2691277265548706,0.5458999872207642,1.3815521001815796,0.5260000228881836,small_grid_model_0,99,"[0, 0]",,,,,False,16,128,100,512,True
99,1.2605845928192139,0.5507500171661377,1.4945420026779175,0.5023000240325928,small_grid_model_0,100,"[0, 0]",,,,,False,16,128,100,512,True
