,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.6200500130653381,big_grid_model_38,100,"[5, 5]",cv_oc,disk,1,1,True,32,128,512,True
1,validation,0.6013000011444092,big_grid_model_38,100,"[5, 5]",cv_oc,disk,1,1,True,32,128,512,True
2,test,0.5997999906539917,big_grid_model_38,100,"[5, 5]",cv_oc,disk,1,1,True,32,128,512,True
