,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.5827500224113464,big_grid_model_18,100,"[3, 3]",cv_ed,disk,1,1,True,32,128,512,True
1,validation,0.5673999786376953,big_grid_model_18,100,"[3, 3]",cv_ed,disk,1,1,True,32,128,512,True
2,test,0.5720000267028809,big_grid_model_18,100,"[3, 3]",cv_ed,disk,1,1,True,32,128,512,True
