,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.5300999879837036,big_grid_model_33,100,"[5, 5]",cv_ed,disk,1,1,True,16,256,512,True
1,validation,0.5239999890327454,big_grid_model_33,100,"[5, 5]",cv_ed,disk,1,1,True,16,256,512,True
2,test,0.5238000154495239,big_grid_model_33,100,"[5, 5]",cv_ed,disk,1,1,True,16,256,512,True
