,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.645425021648407,big_grid_model_31,100,"[4, 4]",cv_oc,disk,1,1,True,32,256,512,True
1,validation,0.6222000122070312,big_grid_model_31,100,"[4, 4]",cv_oc,disk,1,1,True,32,256,512,True
2,test,0.6177999973297119,big_grid_model_31,100,"[4, 4]",cv_oc,disk,1,1,True,32,256,512,True
