,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.6123999953269958,big_grid_model_30,100,"[4, 4]",cv_oc,disk,1,1,True,32,128,512,True
1,validation,0.6022999882698059,big_grid_model_30,100,"[4, 4]",cv_oc,disk,1,1,True,32,128,512,True
2,test,0.5949000120162964,big_grid_model_30,100,"[4, 4]",cv_oc,disk,1,1,True,32,128,512,True
