,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.6150749921798706,big_grid_model_14,100,"[2, 2]",cv_oc,disk,1,1,True,32,128,512,True
1,validation,0.5961999893188477,big_grid_model_14,100,"[2, 2]",cv_oc,disk,1,1,True,32,128,512,True
2,test,0.6019999980926514,big_grid_model_14,100,"[2, 2]",cv_oc,disk,1,1,True,32,128,512,True
