,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.5878250002861023,big_grid_model_26,100,"[4, 4]",cv_ed,disk,1,1,True,32,128,512,True
1,validation,0.579200029373169,big_grid_model_26,100,"[4, 4]",cv_ed,disk,1,1,True,32,128,512,True
2,test,0.573199987411499,big_grid_model_26,100,"[4, 4]",cv_ed,disk,1,1,True,32,128,512,True
