,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.569100022315979,big_grid_model_37,100,"[5, 5]",cv_oc,disk,1,1,True,16,256,512,True
1,validation,0.555400013923645,big_grid_model_37,100,"[5, 5]",cv_oc,disk,1,1,True,16,256,512,True
2,test,0.557699978351593,big_grid_model_37,100,"[5, 5]",cv_oc,disk,1,1,True,16,256,512,True
