,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.5148500204086304,big_grid_model_24,100,"[4, 4]",cv_ed,disk,1,1,True,16,128,512,True
1,validation,0.5038999915122986,big_grid_model_24,100,"[4, 4]",cv_ed,disk,1,1,True,16,128,512,True
2,test,0.5073999762535095,big_grid_model_24,100,"[4, 4]",cv_ed,disk,1,1,True,16,128,512,True
