,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.5977500081062317,big_grid_model_22,100,"[3, 3]",cv_oc,disk,1,1,True,32,128,512,True
1,validation,0.5855000019073486,big_grid_model_22,100,"[3, 3]",cv_oc,disk,1,1,True,32,128,512,True
2,test,0.5877000093460083,big_grid_model_22,100,"[3, 3]",cv_oc,disk,1,1,True,32,128,512,True
