,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.6553999781608582,big_grid_model_23,100,"[3, 3]",cv_oc,disk,1,1,True,32,256,512,True
1,validation,0.6279000043869019,big_grid_model_23,100,"[3, 3]",cv_oc,disk,1,1,True,32,256,512,True
2,test,0.6252999901771545,big_grid_model_23,100,"[3, 3]",cv_oc,disk,1,1,True,32,256,512,True
