,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.6256750226020813,big_grid_model_11,100,"[2, 2]",cv_ed,disk,1,1,True,32,256,512,True
1,validation,0.6078000068664551,big_grid_model_11,100,"[2, 2]",cv_ed,disk,1,1,True,32,256,512,True
2,test,0.6089000105857849,big_grid_model_11,100,"[2, 2]",cv_ed,disk,1,1,True,32,256,512,True
