,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.45785000920295715,big_grid_model_89,100,"[2, 2]",cv_oc,diamond,1,1,True,16,256,512,True
1,validation,0.45249998569488525,big_grid_model_89,100,"[2, 2]",cv_oc,diamond,1,1,True,16,256,512,True
2,test,0.4542999863624573,big_grid_model_89,100,"[2, 2]",cv_oc,diamond,1,1,True,16,256,512,True
