,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.48247501254081726,big_grid_model_94,100,"[2, 2]",cv_oc,diamond,1,2,True,32,128,512,True
1,validation,0.4706999957561493,big_grid_model_94,100,"[2, 2]",cv_oc,diamond,1,2,True,32,128,512,True
2,test,0.478300005197525,big_grid_model_94,100,"[2, 2]",cv_oc,diamond,1,2,True,32,128,512,True
