,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4715000092983246,big_grid_model_74,100,"[2, 2]",cv_oc,disk,1,1,True,32,128,512,True
1,validation,0.4634000062942505,big_grid_model_74,100,"[2, 2]",cv_oc,disk,1,1,True,32,128,512,True
2,test,0.46959999203681946,big_grid_model_74,100,"[2, 2]",cv_oc,disk,1,1,True,32,128,512,True
