,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4745999872684479,big_grid_model_189,100,"[4, 4]",cv_oc,diamond,1,2,True,16,256,512,True
1,validation,0.46810001134872437,big_grid_model_189,100,"[4, 4]",cv_oc,diamond,1,2,True,16,256,512,True
2,test,0.4717999994754791,big_grid_model_189,100,"[4, 4]",cv_oc,diamond,1,2,True,16,256,512,True
