,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4383249878883362,big_grid_model_36,100,"[1, 1]",cv_oc,square,1,2,True,16,128,512,True
1,validation,0.42809998989105225,big_grid_model_36,100,"[1, 1]",cv_oc,square,1,2,True,16,128,512,True
2,test,0.438400000333786,big_grid_model_36,100,"[1, 1]",cv_oc,square,1,2,True,16,128,512,True
