,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.48762500286102295,big_grid_model_187,100,"[4, 4]",cv_oc,diamond,1,1,True,32,256,512,True
1,validation,0.48260000348091125,big_grid_model_187,100,"[4, 4]",cv_oc,diamond,1,1,True,32,256,512,True
2,test,0.4837000072002411,big_grid_model_187,100,"[4, 4]",cv_oc,diamond,1,1,True,32,256,512,True
