,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4139249920845032,big_grid_model_60,100,"[2, 2]",cv_ed,square,1,2,True,16,128,512,True
1,validation,0.4115999937057495,big_grid_model_60,100,"[2, 2]",cv_ed,square,1,2,True,16,128,512,True
2,test,0.4092999994754791,big_grid_model_60,100,"[2, 2]",cv_ed,square,1,2,True,16,128,512,True
