,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4403750002384186,big_grid_model_45,100,"[1, 1]",cv_oc,diamond,1,2,True,16,256,512,True
1,validation,0.4352000057697296,big_grid_model_45,100,"[1, 1]",cv_oc,diamond,1,2,True,16,256,512,True
2,test,0.43950000405311584,big_grid_model_45,100,"[1, 1]",cv_oc,diamond,1,2,True,16,256,512,True
