,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4807499945163727,big_grid_model_191,100,"[4, 4]",cv_oc,diamond,1,2,True,32,256,512,True
1,validation,0.47690001130104065,big_grid_model_191,100,"[4, 4]",cv_oc,diamond,1,2,True,32,256,512,True
2,test,0.48339998722076416,big_grid_model_191,100,"[4, 4]",cv_oc,diamond,1,2,True,32,256,512,True
