,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4364500045776367,big_grid_model_137,100,"[3, 3]",cv_oc,diamond,1,1,True,16,256,512,True
1,validation,0.4287000000476837,big_grid_model_137,100,"[3, 3]",cv_oc,diamond,1,1,True,16,256,512,True
2,test,0.43230000138282776,big_grid_model_137,100,"[3, 3]",cv_oc,diamond,1,1,True,16,256,512,True
