,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.43380001187324524,big_grid_model_72,100,"[2, 2]",cv_oc,disk,1,1,True,16,128,512,True
1,validation,0.4226999878883362,big_grid_model_72,100,"[2, 2]",cv_oc,disk,1,1,True,16,128,512,True
2,test,0.4284999966621399,big_grid_model_72,100,"[2, 2]",cv_oc,disk,1,1,True,16,128,512,True
