,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.47122499346733093,big_grid_model_16,100,"[1, 1]",cv_ed,diamond,1,1,True,16,128,512,True
1,validation,0.46050000190734863,big_grid_model_16,100,"[1, 1]",cv_ed,diamond,1,1,True,16,128,512,True
2,test,0.46810001134872437,big_grid_model_16,100,"[1, 1]",cv_ed,diamond,1,1,True,16,128,512,True
