,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.44385001063346863,big_grid_model_177,100,"[4, 4]",cv_oc,square,1,1,True,16,256,512,True
1,validation,0.43160000443458557,big_grid_model_177,100,"[4, 4]",cv_oc,square,1,1,True,16,256,512,True
2,test,0.44209998846054077,big_grid_model_177,100,"[4, 4]",cv_oc,square,1,1,True,16,256,512,True
