,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.44932499527931213,big_grid_model_138,100,"[3, 3]",cv_oc,diamond,1,1,True,32,128,512,True
1,validation,0.4375,big_grid_model_138,100,"[3, 3]",cv_oc,diamond,1,1,True,32,128,512,True
2,test,0.4481000006198883,big_grid_model_138,100,"[3, 3]",cv_oc,diamond,1,1,True,32,128,512,True
