,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.48682498931884766,big_grid_model_174,100,"[4, 4]",cv_oc,disk,1,2,True,32,128,512,True
1,validation,0.47839999198913574,big_grid_model_174,100,"[4, 4]",cv_oc,disk,1,2,True,32,128,512,True
2,test,0.486299991607666,big_grid_model_174,100,"[4, 4]",cv_oc,disk,1,2,True,32,128,512,True
