,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.5144749879837036,big_grid_model_95,100,"[2, 2]",cv_oc,diamond,1,2,True,32,256,512,True
1,validation,0.5051000118255615,big_grid_model_95,100,"[2, 2]",cv_oc,diamond,1,2,True,32,256,512,True
2,test,0.5083000063896179,big_grid_model_95,100,"[2, 2]",cv_oc,diamond,1,2,True,32,256,512,True
