,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4342249929904938,big_grid_model_20,100,"[1, 1]",cv_ed,diamond,1,2,True,16,128,512,True
1,validation,0.4275999963283539,big_grid_model_20,100,"[1, 1]",cv_ed,diamond,1,2,True,16,128,512,True
2,test,0.4221000075340271,big_grid_model_20,100,"[1, 1]",cv_ed,diamond,1,2,True,16,128,512,True
