,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.43915000557899475,big_grid_model_57,100,"[2, 2]",cv_ed,square,1,1,True,16,256,512,True
1,validation,0.4300999939441681,big_grid_model_57,100,"[2, 2]",cv_ed,square,1,1,True,16,256,512,True
2,test,0.4334999918937683,big_grid_model_57,100,"[2, 2]",cv_ed,square,1,1,True,16,256,512,True
