,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.42912501096725464,big_grid_model_117,100,"[3, 3]",cv_ed,diamond,1,2,True,16,256,512,True
1,validation,0.4302999973297119,big_grid_model_117,100,"[3, 3]",cv_ed,diamond,1,2,True,16,256,512,True
2,test,0.4228000044822693,big_grid_model_117,100,"[3, 3]",cv_ed,diamond,1,2,True,16,256,512,True
