,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.46549999713897705,big_grid_model_172,100,"[4, 4]",cv_oc,disk,1,2,True,16,128,512,True
1,validation,0.45509999990463257,big_grid_model_172,100,"[4, 4]",cv_oc,disk,1,2,True,16,128,512,True
2,test,0.4672999978065491,big_grid_model_172,100,"[4, 4]",cv_oc,disk,1,2,True,16,128,512,True
