,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.507099986076355,big_grid_model_23,100,"[1, 1]",cv_ed,diamond,1,2,True,32,256,512,True
1,validation,0.5041999816894531,big_grid_model_23,100,"[1, 1]",cv_ed,diamond,1,2,True,32,256,512,True
2,test,0.49900001287460327,big_grid_model_23,100,"[1, 1]",cv_ed,diamond,1,2,True,32,256,512,True
