,loss,accuracy,val_loss,val_accuracy,model,epoch,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,epochs,batch_size,augmentation
0,2.211552858352661,0.17492499947547913,2.1096200942993164,0.21549999713897705,big_grid_model_30,1,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
1,2.10058856010437,0.23217499256134033,2.051283836364746,0.25279998779296875,big_grid_model_30,2,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
2,2.055750608444214,0.25382500886917114,2.0030760765075684,0.28139999508857727,big_grid_model_30,3,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
3,2.009507179260254,0.27744999527931213,1.9887566566467285,0.2840000092983246,big_grid_model_30,4,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
4,1.966850757598877,0.294950008392334,1.9570902585983276,0.3025999963283539,big_grid_model_30,5,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
5,1.9285459518432617,0.30562499165534973,1.8594328165054321,0.3319999873638153,big_grid_model_30,6,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
6,1.9010670185089111,0.318325012922287,1.8582773208618164,0.3391999900341034,big_grid_model_30,7,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
7,1.8719322681427002,0.330949991941452,1.8752515316009521,0.3361000120639801,big_grid_model_30,8,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
8,1.8463681936264038,0.33809998631477356,1.9115095138549805,0.3352999985218048,big_grid_model_30,9,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
9,1.8381702899932861,0.34279999136924744,1.746047854423523,0.38199999928474426,big_grid_model_30,10,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
10,1.7995645999908447,0.3600749969482422,1.774687647819519,0.376800000667572,big_grid_model_30,11,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
11,1.7813814878463745,0.36592501401901245,1.8040175437927246,0.3686999976634979,big_grid_model_30,12,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
12,1.7512574195861816,0.37867501378059387,1.696209192276001,0.40869998931884766,big_grid_model_30,13,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
13,1.7329394817352295,0.3867250084877014,1.7155728340148926,0.4041999876499176,big_grid_model_30,14,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
14,1.7077033519744873,0.3931500017642975,1.6540656089782715,0.4189000129699707,big_grid_model_30,15,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
15,1.6987696886062622,0.3962250053882599,1.7606267929077148,0.39590001106262207,big_grid_model_30,16,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
16,1.682953119277954,0.4007999897003174,1.6755003929138184,0.4228000044822693,big_grid_model_30,17,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
17,1.6678534746170044,0.40915000438690186,1.6569173336029053,0.4251999855041504,big_grid_model_30,18,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
18,1.660990595817566,0.41122499108314514,1.6531027555465698,0.4205000102519989,big_grid_model_30,19,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
19,1.6519254446029663,0.4143500030040741,1.6907117366790771,0.4187000095844269,big_grid_model_30,20,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
20,1.64634370803833,0.41667500138282776,1.607029914855957,0.44200000166893005,big_grid_model_30,21,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
21,1.640540599822998,0.41734999418258667,1.6851433515548706,0.41830000281333923,big_grid_model_30,22,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
22,1.6293089389801025,0.4217750132083893,1.683042049407959,0.4147000014781952,big_grid_model_30,23,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
23,1.618673324584961,0.4266499876976013,1.5716904401779175,0.4512999951839447,big_grid_model_30,24,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
24,1.616655707359314,0.4289250075817108,1.6937791109085083,0.4117000102996826,big_grid_model_30,25,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
25,1.6103227138519287,0.43174999952316284,1.6233344078063965,0.4350000023841858,big_grid_model_30,26,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
26,1.6035237312316895,0.43195000290870667,1.698886752128601,0.42089998722076416,big_grid_model_30,27,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
27,1.5933836698532104,0.4359250068664551,1.6469968557357788,0.43869999051094055,big_grid_model_30,28,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
28,1.591298222541809,0.43834999203681946,1.648045539855957,0.43619999289512634,big_grid_model_30,29,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
29,1.5921168327331543,0.4378249943256378,1.6703236103057861,0.43149998784065247,big_grid_model_30,30,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
30,1.5846956968307495,0.4404999911785126,1.6509153842926025,0.4350999891757965,big_grid_model_30,31,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
31,1.5827466249465942,0.44087499380111694,1.6349492073059082,0.43389999866485596,big_grid_model_30,32,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
32,1.575440764427185,0.4427250027656555,1.6794849634170532,0.4336000084877014,big_grid_model_30,33,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
33,1.5685523748397827,0.4423750042915344,1.6106370687484741,0.4496999979019165,big_grid_model_30,34,"[1, 1]",cv_oc,disk,1,2,True,32,128,100,512,True
