,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.47692498564720154,big_grid_model_175,100,"[4, 4]",cv_oc,disk,1,2,True,32,256,512,True
1,validation,0.4722000062465668,big_grid_model_175,100,"[4, 4]",cv_oc,disk,1,2,True,32,256,512,True
2,test,0.4733000099658966,big_grid_model_175,100,"[4, 4]",cv_oc,disk,1,2,True,32,256,512,True
