,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4094249904155731,big_grid_model_154,100,"[4, 4]",cv_ed,square,1,1,True,32,128,512,True
1,validation,0.40049999952316284,big_grid_model_154,100,"[4, 4]",cv_ed,square,1,1,True,32,128,512,True
2,test,0.40070000290870667,big_grid_model_154,100,"[4, 4]",cv_ed,square,1,1,True,32,128,512,True
