,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.46814998984336853,big_grid_model_83,100,"[2, 2]",cv_oc,square,1,1,True,32,256,512,True
1,validation,0.45899999141693115,big_grid_model_83,100,"[2, 2]",cv_oc,square,1,1,True,32,256,512,True
2,test,0.4657999873161316,big_grid_model_83,100,"[2, 2]",cv_oc,square,1,1,True,32,256,512,True
