,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.43140000104904175,big_grid_model_29,100,"[1, 1]",cv_oc,disk,1,2,True,16,256,512,True
1,validation,0.4235999882221222,big_grid_model_29,100,"[1, 1]",cv_oc,disk,1,2,True,16,256,512,True
2,test,0.423799991607666,big_grid_model_29,100,"[1, 1]",cv_oc,disk,1,2,True,16,256,512,True
