,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4032999873161316,big_grid_model_153,100,"[4, 4]",cv_ed,square,1,1,True,16,256,512,True
1,validation,0.39469999074935913,big_grid_model_153,100,"[4, 4]",cv_ed,square,1,1,True,16,256,512,True
2,test,0.39239999651908875,big_grid_model_153,100,"[4, 4]",cv_ed,square,1,1,True,16,256,512,True
