,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4259749948978424,big_grid_model_124,100,"[3, 3]",cv_oc,disk,1,2,True,16,128,512,True
1,validation,0.4203999936580658,big_grid_model_124,100,"[3, 3]",cv_oc,disk,1,2,True,16,128,512,True
2,test,0.414000004529953,big_grid_model_124,100,"[3, 3]",cv_oc,disk,1,2,True,16,128,512,True
