,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4494999945163727,big_grid_model_28,100,"[1, 1]",cv_oc,disk,1,2,True,16,128,512,True
1,validation,0.44699999690055847,big_grid_model_28,100,"[1, 1]",cv_oc,disk,1,2,True,16,128,512,True
2,test,0.44620001316070557,big_grid_model_28,100,"[1, 1]",cv_oc,disk,1,2,True,16,128,512,True
