,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.43207499384880066,big_grid_model_161,100,"[4, 4]",cv_ed,diamond,1,1,True,16,256,512,True
1,validation,0.42500001192092896,big_grid_model_161,100,"[4, 4]",cv_ed,diamond,1,1,True,16,256,512,True
2,test,0.41769999265670776,big_grid_model_161,100,"[4, 4]",cv_ed,diamond,1,1,True,16,256,512,True
