,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.46307501196861267,big_grid_model_113,100,"[3, 3]",cv_ed,diamond,1,1,True,16,256,512,True
1,validation,0.4564000070095062,big_grid_model_113,100,"[3, 3]",cv_ed,diamond,1,1,True,16,256,512,True
2,test,0.460999995470047,big_grid_model_113,100,"[3, 3]",cv_ed,diamond,1,1,True,16,256,512,True
