,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4408999979496002,big_grid_model_186,100,"[4, 4]",cv_oc,diamond,1,1,True,32,128,512,True
1,validation,0.42980000376701355,big_grid_model_186,100,"[4, 4]",cv_oc,diamond,1,1,True,32,128,512,True
2,test,0.4348999857902527,big_grid_model_186,100,"[4, 4]",cv_oc,diamond,1,1,True,32,128,512,True
