,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4589749872684479,big_grid_model_24,100,"[1, 1]",cv_oc,disk,1,1,True,16,128,512,True
1,validation,0.44850000739097595,big_grid_model_24,100,"[1, 1]",cv_oc,disk,1,1,True,16,128,512,True
2,test,0.45410001277923584,big_grid_model_24,100,"[1, 1]",cv_oc,disk,1,1,True,16,128,512,True
