,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.462024986743927,big_grid_model_30,100,"[1, 1]",cv_oc,disk,1,2,True,32,128,512,True
1,validation,0.4512999951839447,big_grid_model_30,100,"[1, 1]",cv_oc,disk,1,2,True,32,128,512,True
2,test,0.4602000117301941,big_grid_model_30,100,"[1, 1]",cv_oc,disk,1,2,True,32,128,512,True
