,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4655500054359436,big_grid_model_25,100,"[1, 1]",cv_oc,disk,1,1,True,16,256,512,True
1,validation,0.45730000734329224,big_grid_model_25,100,"[1, 1]",cv_oc,disk,1,1,True,16,256,512,True
2,test,0.4596000015735626,big_grid_model_25,100,"[1, 1]",cv_oc,disk,1,1,True,16,256,512,True
