,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4327250123023987,big_grid_model_12,100,"[1, 1]",cv_ed,square,1,2,True,16,128,512,True
1,validation,0.4271000027656555,big_grid_model_12,100,"[1, 1]",cv_ed,square,1,2,True,16,128,512,True
2,test,0.4255000054836273,big_grid_model_12,100,"[1, 1]",cv_ed,square,1,2,True,16,128,512,True
