,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.5509499907493591,big_grid_model_3,100,"[1, 1]",cv_ed,disk,1,1,True,32,256,512,True
1,validation,0.5393999814987183,big_grid_model_3,100,"[1, 1]",cv_ed,disk,1,1,True,32,256,512,True
2,test,0.5439000129699707,big_grid_model_3,100,"[1, 1]",cv_ed,disk,1,1,True,32,256,512,True
