,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.49434998631477356,big_grid_model_169,100,"[4, 4]",cv_oc,disk,1,1,True,16,256,512,True
1,validation,0.4797999858856201,big_grid_model_169,100,"[4, 4]",cv_oc,disk,1,1,True,16,256,512,True
2,test,0.48570001125335693,big_grid_model_169,100,"[4, 4]",cv_oc,disk,1,1,True,16,256,512,True
