,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.4564000070095062,big_grid_model_163,100,"[4, 4]",cv_ed,diamond,1,1,True,32,256,512,True
1,validation,0.4465999901294708,big_grid_model_163,100,"[4, 4]",cv_ed,diamond,1,1,True,32,256,512,True
2,test,0.44839999079704285,big_grid_model_163,100,"[4, 4]",cv_ed,diamond,1,1,True,32,256,512,True
