,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.5048249959945679,big_grid_model_91,100,"[2, 2]",cv_oc,diamond,1,1,True,32,256,512,True
1,validation,0.4936999976634979,big_grid_model_91,100,"[2, 2]",cv_oc,diamond,1,1,True,32,256,512,True
2,test,0.5005000233650208,big_grid_model_91,100,"[2, 2]",cv_oc,diamond,1,1,True,32,256,512,True
