,loss,accuracy,val_loss,val_accuracy,model,epoch,start_neurons,dense_neurons,epochs,batch_size,augmentation
0,9.641496658325195,0.14787499606609344,2.130553960800171,0.1964000016450882,RGB7,1,64,256,100,512,True
1,2.1298587322235107,0.2015250027179718,2.175748348236084,0.18150000274181366,RGB7,2,64,256,100,512,True
2,2.0927979946136475,0.21899999678134918,2.0506105422973633,0.24300000071525574,RGB7,3,64,256,100,512,True
3,2.060153007507324,0.23697499930858612,2.039440155029297,0.2409999966621399,RGB7,4,64,256,100,512,True
4,2.0248661041259766,0.2538500130176544,1.9684556722640991,0.26910001039505005,RGB7,5,64,256,100,512,True
5,1.994909405708313,0.26664999127388,1.9468333721160889,0.28619998693466187,RGB7,6,64,256,100,512,True
6,1.9639185667037964,0.2833999991416931,1.9829370975494385,0.2768999934196472,RGB7,7,64,256,100,512,True
7,1.9224945306777954,0.29237499833106995,1.8761717081069946,0.31369999051094055,RGB7,8,64,256,100,512,True
8,1.8836548328399658,0.3095250129699707,1.8468648195266724,0.32910001277923584,RGB7,9,64,256,100,512,True
9,1.829787254333496,0.33219999074935913,1.833039402961731,0.3269999921321869,RGB7,10,64,256,100,512,True
10,1.7809011936187744,0.35179999470710754,1.818327784538269,0.33149999380111694,RGB7,11,64,256,100,512,True
11,1.7596065998077393,0.3564999997615814,1.8424161672592163,0.3395000100135803,RGB7,12,64,256,100,512,True
12,1.729618787765503,0.3729250133037567,1.6973308324813843,0.3824000060558319,RGB7,13,64,256,100,512,True
13,1.7110451459884644,0.37709999084472656,1.673825979232788,0.3855000138282776,RGB7,14,64,256,100,512,True
14,1.6818606853485107,0.39012500643730164,1.7854288816452026,0.3626999855041504,RGB7,15,64,256,100,512,True
15,1.6743426322937012,0.39047500491142273,1.6897921562194824,0.3903999924659729,RGB7,16,64,256,100,512,True
16,1.6569913625717163,0.39899998903274536,1.698979139328003,0.39160001277923584,RGB7,17,64,256,100,512,True
17,1.6260044574737549,0.41267499327659607,1.642334222793579,0.414000004529953,RGB7,18,64,256,100,512,True
18,1.6154817342758179,0.4155749976634979,1.7129511833190918,0.3982999920845032,RGB7,19,64,256,100,512,True
19,1.606671929359436,0.41942501068115234,1.6583664417266846,0.40860000252723694,RGB7,20,64,256,100,512,True
20,1.5896077156066895,0.42637500166893005,1.60042142868042,0.42419999837875366,RGB7,21,64,256,100,512,True
21,1.5651828050613403,0.43447500467300415,1.6367483139038086,0.4341999888420105,RGB7,22,64,256,100,512,True
22,1.5460478067398071,0.4404500126838684,1.5942163467407227,0.4449999928474426,RGB7,23,64,256,100,512,True
23,1.5280444622039795,0.44862499833106995,1.5513960123062134,0.4510999917984009,RGB7,24,64,256,100,512,True
24,1.5129352807998657,0.4587250053882599,1.5770989656448364,0.45339998602867126,RGB7,25,64,256,100,512,True
25,1.4767335653305054,0.4699249863624573,1.4715934991836548,0.4754999876022339,RGB7,26,64,256,100,512,True
26,1.4730385541915894,0.4669249951839447,1.6382789611816406,0.4449999928474426,RGB7,27,64,256,100,512,True
27,1.4446046352386475,0.48100000619888306,1.543167233467102,0.46050000190734863,RGB7,28,64,256,100,512,True
28,1.4201265573501587,0.4906499981880188,1.4718900918960571,0.4855000078678131,RGB7,29,64,256,100,512,True
29,1.4013431072235107,0.4988749921321869,1.4689346551895142,0.48840001225471497,RGB7,30,64,256,100,512,True
30,1.3899908065795898,0.5037500262260437,1.5403854846954346,0.4699999988079071,RGB7,31,64,256,100,512,True
31,1.3659586906433105,0.5138750076293945,1.4479923248291016,0.5005999803543091,RGB7,32,64,256,100,512,True
32,1.342145562171936,0.5232999920845032,1.4551582336425781,0.5095999836921692,RGB7,33,64,256,100,512,True
33,1.340782880783081,0.5220500230789185,1.438500165939331,0.5008999705314636,RGB7,34,64,256,100,512,True
34,1.3244564533233643,0.5271750092506409,1.4400510787963867,0.5045999884605408,RGB7,35,64,256,100,512,True
35,1.311360478401184,0.534500002861023,1.5052025318145752,0.4921000003814697,RGB7,36,64,256,100,512,True
36,1.3131240606307983,0.5336499810218811,1.3970760107040405,0.5131999850273132,RGB7,37,64,256,100,512,True
37,1.2885065078735352,0.5394499897956848,1.4325555562973022,0.5117999911308289,RGB7,38,64,256,100,512,True
38,1.2846382856369019,0.543624997138977,1.4112011194229126,0.5145999789237976,RGB7,39,64,256,100,512,True
39,1.2758057117462158,0.5480750203132629,1.3959355354309082,0.5174000263214111,RGB7,40,64,256,100,512,True
40,1.2631487846374512,0.5501000285148621,1.3604902029037476,0.5347999930381775,RGB7,41,64,256,100,512,True
41,1.246070384979248,0.5579000115394592,1.358047366142273,0.5264000296592712,RGB7,42,64,256,100,512,True
42,1.2387312650680542,0.5595499873161316,1.3670657873153687,0.5325999855995178,RGB7,43,64,256,100,512,True
43,1.2358770370483398,0.564050018787384,1.3716957569122314,0.5343000292778015,RGB7,44,64,256,100,512,True
44,1.2311687469482422,0.5636500120162964,1.3457003831863403,0.544700026512146,RGB7,45,64,256,100,512,True
45,1.2204781770706177,0.5655999779701233,1.317977786064148,0.5508000254631042,RGB7,46,64,256,100,512,True
46,1.2229986190795898,0.5637999773025513,1.3175139427185059,0.5455999970436096,RGB7,47,64,256,100,512,True
