,loss,accuracy,val_loss,val_accuracy,model,epoch,start_neurons,dense_neurons,epochs,batch_size,augmentation
0,8.16919231414795,0.1600250005722046,2.1715869903564453,0.1979999989271164,RGB6,1,64,128,100,512,True
1,2.0929410457611084,0.2196750044822693,2.0398600101470947,0.24869999289512634,RGB6,2,64,128,100,512,True
2,2.0565125942230225,0.24232499301433563,2.0439906120300293,0.2515000104904175,RGB6,3,64,128,100,512,True
3,1.9798076152801514,0.2764750123023987,1.8693220615386963,0.31839999556541443,RGB6,4,64,128,100,512,True
4,1.9178799390792847,0.29910001158714294,1.8618240356445312,0.3149999976158142,RGB6,5,64,128,100,512,True
5,1.9049540758132935,0.3005250096321106,1.8183190822601318,0.3418999910354614,RGB6,6,64,128,100,512,True
6,1.86124849319458,0.3210749924182892,1.8084429502487183,0.3463999927043915,RGB6,7,64,128,100,512,True
7,1.830080509185791,0.3339250087738037,1.8521758317947388,0.3312999904155731,RGB6,8,64,128,100,512,True
8,1.8052445650100708,0.3438499867916107,1.767470121383667,0.357699990272522,RGB6,9,64,128,100,512,True
9,1.7734745740890503,0.350475013256073,1.7917888164520264,0.366100013256073,RGB6,10,64,128,100,512,True
10,1.758755087852478,0.35545000433921814,1.7462642192840576,0.37439998984336853,RGB6,11,64,128,100,512,True
11,1.746045470237732,0.3625499904155731,1.7375693321228027,0.36910000443458557,RGB6,12,64,128,100,512,True
12,1.7252120971679688,0.37540000677108765,1.7026541233062744,0.39430001378059387,RGB6,13,64,128,100,512,True
13,1.7123301029205322,0.37595000863075256,1.7006683349609375,0.3878999948501587,RGB6,14,64,128,100,512,True
14,1.705074667930603,0.38144999742507935,1.7838521003723145,0.37290000915527344,RGB6,15,64,128,100,512,True
15,1.6857013702392578,0.38769999146461487,1.6682417392730713,0.4004000127315521,RGB6,16,64,128,100,512,True
16,1.6752150058746338,0.39184999465942383,1.7470812797546387,0.3790999948978424,RGB6,17,64,128,100,512,True
17,1.653823971748352,0.40084999799728394,1.6713234186172485,0.4050000011920929,RGB6,18,64,128,100,512,True
18,1.6446062326431274,0.40049999952316284,1.6718978881835938,0.4034000039100647,RGB6,19,64,128,100,512,True
19,1.616465449333191,0.40985000133514404,1.616149663925171,0.4203999936580658,RGB6,20,64,128,100,512,True
20,1.6098382472991943,0.4153499901294708,1.6074382066726685,0.42250001430511475,RGB6,21,64,128,100,512,True
21,1.5932646989822388,0.4210749864578247,1.615675926208496,0.4359000027179718,RGB6,22,64,128,100,512,True
22,1.5714789628982544,0.4284000098705292,1.634845495223999,0.4244000017642975,RGB6,23,64,128,100,512,True
23,1.5514241456985474,0.4391250014305115,1.7069207429885864,0.4147999882698059,RGB6,24,64,128,100,512,True
24,1.5565941333770752,0.4388999938964844,1.530665636062622,0.45750001072883606,RGB6,25,64,128,100,512,True
25,1.5247750282287598,0.4477500021457672,1.624114990234375,0.43639999628067017,RGB6,26,64,128,100,512,True
26,1.5128417015075684,0.4558750092983246,1.7677949666976929,0.4059999883174896,RGB6,27,64,128,100,512,True
27,1.4983139038085938,0.46209999918937683,1.4993321895599365,0.4715000092983246,RGB6,28,64,128,100,512,True
28,1.477967619895935,0.4664750099182129,1.5850114822387695,0.4487000107765198,RGB6,29,64,128,100,512,True
29,1.48262619972229,0.4704500138759613,1.5671708583831787,0.4537000060081482,RGB6,30,64,128,100,512,True
30,1.450608253479004,0.4817500114440918,1.4897656440734863,0.4794999957084656,RGB6,31,64,128,100,512,True
31,1.4358795881271362,0.486175000667572,1.595615029335022,0.4480000138282776,RGB6,32,64,128,100,512,True
32,1.4241725206375122,0.4891499876976013,1.5158843994140625,0.4797999858856201,RGB6,33,64,128,100,512,True
33,1.420230746269226,0.492125004529953,1.573594570159912,0.45820000767707825,RGB6,34,64,128,100,512,True
34,1.400559425354004,0.49939998984336853,1.4883370399475098,0.4828999936580658,RGB6,35,64,128,100,512,True
35,1.3874505758285522,0.503600001335144,1.4855122566223145,0.48570001125335693,RGB6,36,64,128,100,512,True
36,1.382093906402588,0.5076749920845032,1.461385726928711,0.4909000098705292,RGB6,37,64,128,100,512,True
37,1.363016128540039,0.5116999745368958,1.5027488470077515,0.4860999882221222,RGB6,38,64,128,100,512,True
38,1.3517343997955322,0.5179749727249146,1.5223623514175415,0.4844000041484833,RGB6,39,64,128,100,512,True
39,1.3530768156051636,0.5153250098228455,1.4830697774887085,0.4936000108718872,RGB6,40,64,128,100,512,True
40,1.3416746854782104,0.5218499898910522,1.4772359132766724,0.4984999895095825,RGB6,41,64,128,100,512,True
41,1.342416763305664,0.5237249732017517,1.4293076992034912,0.5094000101089478,RGB6,42,64,128,100,512,True
42,1.3202054500579834,0.5304999947547913,1.4405436515808105,0.5037999749183655,RGB6,43,64,128,100,512,True
43,1.3157554864883423,0.5286499857902527,1.4993458986282349,0.48539999127388,RGB6,44,64,128,100,512,True
44,1.3022536039352417,0.5357000231742859,1.5097906589508057,0.49399998784065247,RGB6,45,64,128,100,512,True
45,1.3073281049728394,0.5350000262260437,1.5874990224838257,0.47450000047683716,RGB6,46,64,128,100,512,True
46,1.3021020889282227,0.5355499982833862,1.4088648557662964,0.5192000269889832,RGB6,47,64,128,100,512,True
47,1.2836155891418457,0.5437999963760376,1.5152848958969116,0.4909000098705292,RGB6,48,64,128,100,512,True
48,1.2804287672042847,0.5432000160217285,1.4864100217819214,0.510200023651123,RGB6,49,64,128,100,512,True
49,1.276427984237671,0.545324981212616,1.3828479051589966,0.5289999842643738,RGB6,50,64,128,100,512,True
50,1.2655340433120728,0.550000011920929,1.3997762203216553,0.5254999995231628,RGB6,51,64,128,100,512,True
51,1.256716251373291,0.5539500117301941,1.4402598142623901,0.5145000219345093,RGB6,52,64,128,100,512,True
52,1.2495951652526855,0.5562499761581421,1.4284580945968628,0.519599974155426,RGB6,53,64,128,100,512,True
53,1.2403837442398071,0.5614749789237976,1.418823480606079,0.5257999897003174,RGB6,54,64,128,100,512,True
54,1.2402746677398682,0.562624990940094,1.3942023515701294,0.529699981212616,RGB6,55,64,128,100,512,True
55,1.2246183156967163,0.5655249953269958,1.4164741039276123,0.5259000062942505,RGB6,56,64,128,100,512,True
56,1.2335984706878662,0.5616000294685364,1.3570464849472046,0.5453000068664551,RGB6,57,64,128,100,512,True
57,1.2278341054916382,0.566100001335144,1.3291306495666504,0.5491999983787537,RGB6,58,64,128,100,512,True
58,1.2113317251205444,0.5691249966621399,1.4654688835144043,0.5178999900817871,RGB6,59,64,128,100,512,True
59,1.214802622795105,0.5679749846458435,1.4232237339019775,0.5235999822616577,RGB6,60,64,128,100,512,True
60,1.2185590267181396,0.5668249726295471,1.3648626804351807,0.5453000068664551,RGB6,61,64,128,100,512,True
61,1.1980669498443604,0.5767250061035156,1.425166368484497,0.5291000008583069,RGB6,62,64,128,100,512,True
62,1.2038586139678955,0.5742499828338623,1.3665118217468262,0.5428000092506409,RGB6,63,64,128,100,512,True
63,1.195133090019226,0.5746999979019165,1.3688669204711914,0.5411999821662903,RGB6,64,64,128,100,512,True
64,1.1933358907699585,0.5773749947547913,1.3344935178756714,0.5511000156402588,RGB6,65,64,128,100,512,True
65,1.1848704814910889,0.5829499959945679,1.3746346235275269,0.5386000275611877,RGB6,66,64,128,100,512,True
66,1.1767029762268066,0.5843499898910522,1.3629484176635742,0.5519999861717224,RGB6,67,64,128,100,512,True
67,1.1725304126739502,0.585099995136261,1.3909093141555786,0.5400000214576721,RGB6,68,64,128,100,512,True
68,1.1641401052474976,0.584975004196167,1.233933925628662,0.5770000219345093,RGB6,69,64,128,100,512,True
69,1.167660117149353,0.5882999897003174,1.3144322633743286,0.5652999877929688,RGB6,70,64,128,100,512,True
70,1.1689256429672241,0.5853000283241272,1.339809775352478,0.5564000010490417,RGB6,71,64,128,100,512,True
71,1.1639071702957153,0.5897499918937683,1.304413080215454,0.5637999773025513,RGB6,72,64,128,100,512,True
72,1.1657335758209229,0.5874000191688538,1.370388150215149,0.5562000274658203,RGB6,73,64,128,100,512,True
73,1.1530896425247192,0.5934749841690063,1.261875867843628,0.5763000249862671,RGB6,74,64,128,100,512,True
74,1.1423262357711792,0.5940750241279602,1.3247424364089966,0.5561000108718872,RGB6,75,64,128,100,512,True
75,1.1450724601745605,0.5940250158309937,1.348260521888733,0.5633000135421753,RGB6,76,64,128,100,512,True
76,1.1465109586715698,0.5952249765396118,1.2399648427963257,0.5871999859809875,RGB6,77,64,128,100,512,True
77,1.1338918209075928,0.5968250036239624,1.2949615716934204,0.5705999732017517,RGB6,78,64,128,100,512,True
78,1.1255723237991333,0.6046000123023987,1.3609704971313477,0.554099977016449,RGB6,79,64,128,100,512,True
79,1.1432254314422607,0.598924994468689,1.22633695602417,0.5828999876976013,RGB6,80,64,128,100,512,True
80,1.127851128578186,0.6013249754905701,1.2807393074035645,0.5738000273704529,RGB6,81,64,128,100,512,True
81,1.1204023361206055,0.6046749949455261,1.4210803508758545,0.5408999919891357,RGB6,82,64,128,100,512,True
82,1.1369307041168213,0.5952500104904175,1.1989609003067017,0.5881999731063843,RGB6,83,64,128,100,512,True
83,1.1187481880187988,0.6061750054359436,1.2020554542541504,0.5874999761581421,RGB6,84,64,128,100,512,True
84,1.1224255561828613,0.6021749973297119,1.2242710590362549,0.5857999920845032,RGB6,85,64,128,100,512,True
85,1.1162484884262085,0.6037750244140625,1.3510991334915161,0.555400013923645,RGB6,86,64,128,100,512,True
86,1.107683539390564,0.6086000204086304,1.2808964252471924,0.5676000118255615,RGB6,87,64,128,100,512,True
87,1.1097851991653442,0.6072750091552734,1.2650593519210815,0.5759999752044678,RGB6,88,64,128,100,512,True
88,1.1046465635299683,0.610925018787384,1.2170227766036987,0.5932999849319458,RGB6,89,64,128,100,512,True
89,1.1018656492233276,0.6120749711990356,1.2212777137756348,0.5866000056266785,RGB6,90,64,128,100,512,True
90,1.1031674146652222,0.6095250248908997,1.2375458478927612,0.5843999981880188,RGB6,91,64,128,100,512,True
91,1.101422667503357,0.6084750294685364,1.1864583492279053,0.5949000120162964,RGB6,92,64,128,100,512,True
92,1.0877100229263306,0.6186249852180481,1.2925622463226318,0.5770999789237976,RGB6,93,64,128,100,512,True
93,1.100496530532837,0.6101750135421753,1.2530688047409058,0.5813999772071838,RGB6,94,64,128,100,512,True
94,1.0816842317581177,0.6171000003814697,1.2319347858428955,0.5913000106811523,RGB6,95,64,128,100,512,True
95,1.0834228992462158,0.6161249876022339,1.282174825668335,0.5795999765396118,RGB6,96,64,128,100,512,True
96,1.0797338485717773,0.6200249791145325,1.2240734100341797,0.5942999720573425,RGB6,97,64,128,100,512,True
97,1.0766663551330566,0.6203250288963318,1.226597785949707,0.5906999707221985,RGB6,98,64,128,100,512,True
98,1.0680595636367798,0.625,1.2021726369857788,0.5978999733924866,RGB6,99,64,128,100,512,True
99,1.0708038806915283,0.6241999864578247,1.1884814500808716,0.6061999797821045,RGB6,100,64,128,100,512,True
