,loss,accuracy,val_loss,val_accuracy,model,epoch,start_neurons,dense_neurons,epochs,batch_size,augmentation
0,6.134686470031738,0.13619999587535858,2.2016758918762207,0.1940000057220459,LAB1,1,16,256,100,512,True
1,2.084489583969116,0.23149999976158142,2.050522565841675,0.257099986076355,LAB1,2,16,256,100,512,True
2,1.9992806911468506,0.2685999870300293,2.011845827102661,0.27090001106262207,LAB1,3,16,256,100,512,True
3,1.9429707527160645,0.2889750003814697,1.899249792098999,0.3073999881744385,LAB1,4,16,256,100,512,True
4,1.9001009464263916,0.3050749897956848,1.8806326389312744,0.3127000033855438,LAB1,5,16,256,100,512,True
5,1.8845703601837158,0.3106749951839447,1.8539992570877075,0.3260999917984009,LAB1,6,16,256,100,512,True
6,1.8578648567199707,0.32202500104904175,1.8159509897232056,0.3422999978065491,LAB1,7,16,256,100,512,True
7,1.837767243385315,0.3326750099658966,1.8704935312271118,0.3253999948501587,LAB1,8,16,256,100,512,True
8,1.8277677297592163,0.33845001459121704,1.7942209243774414,0.34850001335144043,LAB1,9,16,256,100,512,True
9,1.8178181648254395,0.337799996137619,1.7684167623519897,0.3596999943256378,LAB1,10,16,256,100,512,True
10,1.7942591905593872,0.3460499942302704,1.7770791053771973,0.3653999865055084,LAB1,11,16,256,100,512,True
11,1.7816202640533447,0.3533250093460083,1.7562663555145264,0.36910000443458557,LAB1,12,16,256,100,512,True
12,1.7720004320144653,0.3601750135421753,1.7387855052947998,0.374099999666214,LAB1,13,16,256,100,512,True
13,1.7638570070266724,0.3615500032901764,1.7314677238464355,0.38280001282691956,LAB1,14,16,256,100,512,True
14,1.7551887035369873,0.36717501282691956,1.7267179489135742,0.3817000091075897,LAB1,15,16,256,100,512,True
15,1.7340751886367798,0.37552499771118164,1.8602184057235718,0.35249999165534973,LAB1,16,16,256,100,512,True
16,1.7330870628356934,0.3753499984741211,1.7085480690002441,0.39149999618530273,LAB1,17,16,256,100,512,True
17,1.709776759147644,0.38464999198913574,1.7254570722579956,0.3871999979019165,LAB1,18,16,256,100,512,True
18,1.7054904699325562,0.3844749927520752,1.6809462308883667,0.40230000019073486,LAB1,19,16,256,100,512,True
19,1.7036622762680054,0.38795000314712524,1.680052399635315,0.39899998903274536,LAB1,20,16,256,100,512,True
20,1.6871578693389893,0.39057499170303345,1.7348265647888184,0.38530001044273376,LAB1,21,16,256,100,512,True
21,1.6783266067504883,0.3970249891281128,1.6847931146621704,0.4052000045776367,LAB1,22,16,256,100,512,True
22,1.6661781072616577,0.40347498655319214,1.6358699798583984,0.4174000024795532,LAB1,23,16,256,100,512,True
23,1.656449794769287,0.40482500195503235,1.6609033346176147,0.4133000075817108,LAB1,24,16,256,100,512,True
24,1.6427470445632935,0.4090999960899353,1.6232554912567139,0.42289999127388,LAB1,25,16,256,100,512,True
25,1.6324530839920044,0.4124999940395355,1.6352930068969727,0.4212999939918518,LAB1,26,16,256,100,512,True
26,1.6300945281982422,0.4117000102996826,1.7108004093170166,0.40560001134872437,LAB1,27,16,256,100,512,True
