,loss,accuracy,val_loss,val_accuracy,model,epoch,start_neurons,dense_neurons,epochs,batch_size,augmentation
0,5.8329291343688965,0.20732499659061432,1.9408525228500366,0.2793000042438507,RGB4,1,32,256,100,512,True
1,1.9218395948410034,0.29032498598098755,1.8807039260864258,0.31310001015663147,RGB4,2,32,256,100,512,True
2,1.8656103610992432,0.3160000145435333,1.8766839504241943,0.3183000087738037,RGB4,3,32,256,100,512,True
3,1.8086912631988525,0.3411250114440918,1.8933095932006836,0.3172000050544739,RGB4,4,32,256,100,512,True
4,1.7869939804077148,0.3541249930858612,1.8377525806427002,0.3319999873638153,RGB4,5,32,256,100,512,True
5,1.7598047256469727,0.36114999651908875,1.7439517974853516,0.36039999127388,RGB4,6,32,256,100,512,True
6,1.737671136856079,0.37119999527931213,1.789392352104187,0.3569999933242798,RGB4,7,32,256,100,512,True
7,1.7133865356445312,0.37687501311302185,1.8094613552093506,0.3594000041484833,RGB4,8,32,256,100,512,True
8,1.710451364517212,0.3788749873638153,1.7056410312652588,0.3833000063896179,RGB4,9,32,256,100,512,True
9,1.6811476945877075,0.3910500109195709,1.7479205131530762,0.37049999833106995,RGB4,10,32,256,100,512,True
10,1.662001609802246,0.40095001459121704,1.7289097309112549,0.38920000195503235,RGB4,11,32,256,100,512,True
11,1.6460248231887817,0.40537500381469727,1.689478874206543,0.39570000767707825,RGB4,12,32,256,100,512,True
12,1.630009412765503,0.41202500462532043,1.690972089767456,0.398499995470047,RGB4,13,32,256,100,512,True
13,1.6076178550720215,0.4193499982357025,1.7464314699172974,0.39250001311302185,RGB4,14,32,256,100,512,True
14,1.5909475088119507,0.42750000953674316,1.7093240022659302,0.40470001101493835,RGB4,15,32,256,100,512,True
15,1.5756540298461914,0.43412500619888306,1.6627124547958374,0.41659998893737793,RGB4,16,32,256,100,512,True
16,1.5622609853744507,0.4354749917984009,1.6518443822860718,0.41940000653266907,RGB4,17,32,256,100,512,True
17,1.5443092584609985,0.444225013256073,1.6915955543518066,0.4131999909877777,RGB4,18,32,256,100,512,True
18,1.5288878679275513,0.454925000667572,1.5607318878173828,0.4406999945640564,RGB4,19,32,256,100,512,True
19,1.5208632946014404,0.45647498965263367,1.6349339485168457,0.42980000376701355,RGB4,20,32,256,100,512,True
20,1.500320553779602,0.4614250063896179,1.7236379384994507,0.41130000352859497,RGB4,21,32,256,100,512,True
21,1.4949696063995361,0.46392500400543213,1.6195100545883179,0.4392000138759613,RGB4,22,32,256,100,512,True
22,1.470707893371582,0.4734500050544739,1.575247883796692,0.4489000141620636,RGB4,23,32,256,100,512,True
23,1.4573323726654053,0.4771749973297119,1.5739129781723022,0.44920000433921814,RGB4,24,32,256,100,512,True
24,1.43544340133667,0.48399999737739563,1.5321036577224731,0.4643999934196472,RGB4,25,32,256,100,512,True
25,1.433732509613037,0.48692500591278076,1.4986259937286377,0.4699000120162964,RGB4,26,32,256,100,512,True
26,1.4314441680908203,0.487199991941452,1.4860121011734009,0.4713999927043915,RGB4,27,32,256,100,512,True
27,1.4084813594818115,0.4952999949455261,1.5583240985870361,0.4489000141620636,RGB4,28,32,256,100,512,True
28,1.4037829637527466,0.49410000443458557,1.6009691953659058,0.45260000228881836,RGB4,29,32,256,100,512,True
29,1.3891046047210693,0.5026000142097473,1.4809561967849731,0.4830999970436096,RGB4,30,32,256,100,512,True
30,1.3762060403823853,0.505050003528595,1.5961376428604126,0.4668999910354614,RGB4,31,32,256,100,512,True
31,1.3673042058944702,0.5093749761581421,1.5027035474777222,0.47519999742507935,RGB4,32,32,256,100,512,True
32,1.371201515197754,0.5077499747276306,1.5441186428070068,0.46630001068115234,RGB4,33,32,256,100,512,True
33,1.3519065380096436,0.5175250172615051,1.5328093767166138,0.4717000126838684,RGB4,34,32,256,100,512,True
34,1.3407715559005737,0.5219249725341797,1.4511507749557495,0.4864000082015991,RGB4,35,32,256,100,512,True
35,1.3290904760360718,0.5233500003814697,1.5344762802124023,0.47200000286102295,RGB4,36,32,256,100,512,True
36,1.3322947025299072,0.5224999785423279,1.4704195261001587,0.49630001187324524,RGB4,37,32,256,100,512,True
37,1.3196983337402344,0.527999997138977,1.5165760517120361,0.4778999984264374,RGB4,38,32,256,100,512,True
38,1.3291642665863037,0.5230249762535095,1.4883085489273071,0.4887999892234802,RGB4,39,32,256,100,512,True
39,1.306701898574829,0.5325000286102295,1.4886914491653442,0.49900001287460327,RGB4,40,32,256,100,512,True
40,1.2909992933273315,0.5372999906539917,1.4427642822265625,0.5030999779701233,RGB4,41,32,256,100,512,True
41,1.2948092222213745,0.5376999974250793,1.4345194101333618,0.5070000290870667,RGB4,42,32,256,100,512,True
42,1.2741177082061768,0.5430750250816345,1.4616353511810303,0.4964999854564667,RGB4,43,32,256,100,512,True
43,1.2747234106063843,0.546750009059906,1.4561134576797485,0.5088000297546387,RGB4,44,32,256,100,512,True
44,1.259518027305603,0.5481250286102295,1.402650237083435,0.5170000195503235,RGB4,45,32,256,100,512,True
45,1.2523057460784912,0.5521000027656555,1.357742428779602,0.5289999842643738,RGB4,46,32,256,100,512,True
46,1.2698585987091064,0.5455250144004822,1.3350096940994263,0.53329998254776,RGB4,47,32,256,100,512,True
47,1.2593424320220947,0.5533249974250793,1.3745232820510864,0.5291000008583069,RGB4,48,32,256,100,512,True
48,1.2350859642028809,0.5604000091552734,1.4430081844329834,0.5159000158309937,RGB4,49,32,256,100,512,True
49,1.2394691705703735,0.5586000084877014,1.3912099599838257,0.5307999849319458,RGB4,50,32,256,100,512,True
50,1.2300952672958374,0.5612750053405762,1.479986548423767,0.5056999921798706,RGB4,51,32,256,100,512,True
51,1.2217398881912231,0.5669249892234802,1.4256789684295654,0.5198000073432922,RGB4,52,32,256,100,512,True
52,1.2146475315093994,0.5660750269889832,1.4383624792099,0.5127000212669373,RGB4,53,32,256,100,512,True
53,1.2113473415374756,0.5702000260353088,1.3803870677947998,0.5371999740600586,RGB4,54,32,256,100,512,True
54,1.2026182413101196,0.5709499716758728,1.3927360773086548,0.5370000004768372,RGB4,55,32,256,100,512,True
55,1.2075543403625488,0.5702250003814697,1.3617260456085205,0.5339999794960022,RGB4,56,32,256,100,512,True
56,1.192139983177185,0.5732499957084656,1.407668948173523,0.5382999777793884,RGB4,57,32,256,100,512,True
57,1.197610855102539,0.5766749978065491,1.3234412670135498,0.5493000149726868,RGB4,58,32,256,100,512,True
58,1.1891008615493774,0.5785999894142151,1.4333161115646362,0.5171999931335449,RGB4,59,32,256,100,512,True
59,1.1898915767669678,0.5788499712944031,1.3589527606964111,0.5439000129699707,RGB4,60,32,256,100,512,True
60,1.1754071712493896,0.5805249810218811,1.3071240186691284,0.5554999709129333,RGB4,61,32,256,100,512,True
61,1.1712640523910522,0.5849000215530396,1.3091230392456055,0.5562000274658203,RGB4,62,32,256,100,512,True
62,1.1741580963134766,0.5831999778747559,1.3741368055343628,0.5443000197410583,RGB4,63,32,256,100,512,True
63,1.1649812459945679,0.5871999859809875,1.357408881187439,0.5439000129699707,RGB4,64,32,256,100,512,True
64,1.1673964262008667,0.5846750140190125,1.3775634765625,0.5410000085830688,RGB4,65,32,256,100,512,True
65,1.1646091938018799,0.5887249708175659,1.344077467918396,0.5444999933242798,RGB4,66,32,256,100,512,True
66,1.1614367961883545,0.5881749987602234,1.324364185333252,0.5525000095367432,RGB4,67,32,256,100,512,True
67,1.1616921424865723,0.5889999866485596,1.307774305343628,0.5601000189781189,RGB4,68,32,256,100,512,True
68,1.1473129987716675,0.5895000100135803,1.2677898406982422,0.5669999718666077,RGB4,69,32,256,100,512,True
69,1.1447876691818237,0.5953500270843506,1.2879940271377563,0.5594000220298767,RGB4,70,32,256,100,512,True
70,1.1476629972457886,0.5945749878883362,1.3151832818984985,0.5580000281333923,RGB4,71,32,256,100,512,True
71,1.1489722728729248,0.593874990940094,1.3592029809951782,0.5525000095367432,RGB4,72,32,256,100,512,True
72,1.1340034008026123,0.5987250208854675,1.3402663469314575,0.5478000044822693,RGB4,73,32,256,100,512,True
73,1.139570713043213,0.595300018787384,1.3870790004730225,0.550000011920929,RGB4,74,32,256,100,512,True
74,1.1317291259765625,0.5999500155448914,1.346646785736084,0.5609999895095825,RGB4,75,32,256,100,512,True
75,1.126986026763916,0.5992000102996826,1.2946882247924805,0.5656999945640564,RGB4,76,32,256,100,512,True
76,1.1277011632919312,0.6002749800682068,1.2523961067199707,0.5730000138282776,RGB4,77,32,256,100,512,True
77,1.128891944885254,0.6008750200271606,1.2746621370315552,0.5734999775886536,RGB4,78,32,256,100,512,True
78,1.115162968635559,0.6044250130653381,1.2108592987060547,0.5867999792098999,RGB4,79,32,256,100,512,True
79,1.1138509511947632,0.6082500219345093,1.281098484992981,0.5644000172615051,RGB4,80,32,256,100,512,True
80,1.1213878393173218,0.6035500168800354,1.286191701889038,0.5673999786376953,RGB4,81,32,256,100,512,True
81,1.1068662405014038,0.6098999977111816,1.362001895904541,0.5561000108718872,RGB4,82,32,256,100,512,True
82,1.1069908142089844,0.6084250211715698,1.2762610912322998,0.571399986743927,RGB4,83,32,256,100,512,True
83,1.108046293258667,0.6090750098228455,1.2768059968948364,0.5820000171661377,RGB4,84,32,256,100,512,True
84,1.0977063179016113,0.6121000051498413,1.3442553281784058,0.566100001335144,RGB4,85,32,256,100,512,True
85,1.1039519309997559,0.6108250021934509,1.273228406906128,0.5756999850273132,RGB4,86,32,256,100,512,True
86,1.0949848890304565,0.609624981880188,1.371079921722412,0.5475000143051147,RGB4,87,32,256,100,512,True
87,1.1061352491378784,0.6104249954223633,1.2825959920883179,0.5727999806404114,RGB4,88,32,256,100,512,True
88,1.089941143989563,0.6149500012397766,1.3185983896255493,0.5625,RGB4,89,32,256,100,512,True
