,loss,accuracy,val_loss,val_accuracy,model,epoch,start_neurons,dense_neurons,epochs,batch_size,augmentation
0,9.847317695617676,0.170974999666214,2.078500509262085,0.2329999953508377,LAB7,1,64,256,100,512,True
1,2.0720596313476562,0.22920000553131104,1.9787001609802246,0.28110000491142273,LAB7,2,64,256,100,512,True
2,1.9949572086334229,0.2671999931335449,1.968870759010315,0.2784000039100647,LAB7,3,64,256,100,512,True
3,1.914968729019165,0.30047500133514404,1.886648416519165,0.3077999949455261,LAB7,4,64,256,100,512,True
4,1.8610007762908936,0.32407501339912415,1.8264769315719604,0.32749998569488525,LAB7,5,64,256,100,512,True
5,1.8331488370895386,0.33537501096725464,1.8093830347061157,0.33959999680519104,LAB7,6,64,256,100,512,True
6,1.8152785301208496,0.33812499046325684,1.8324695825576782,0.3370000123977661,LAB7,7,64,256,100,512,True
7,1.773015022277832,0.3552750051021576,1.7905126810073853,0.3481000065803528,LAB7,8,64,256,100,512,True
8,1.7748357057571411,0.35714998841285706,1.766367793083191,0.3578999936580658,LAB7,9,64,256,100,512,True
9,1.745041012763977,0.3647249937057495,1.766785740852356,0.3643999993801117,LAB7,10,64,256,100,512,True
10,1.7302109003067017,0.37507501244544983,1.762618899345398,0.36329999566078186,LAB7,11,64,256,100,512,True
11,1.7361665964126587,0.36899998784065247,1.715255618095398,0.3831000030040741,LAB7,12,64,256,100,512,True
12,1.7189310789108276,0.37802499532699585,1.7709245681762695,0.3785000145435333,LAB7,13,64,256,100,512,True
13,1.6944183111190796,0.3852750062942505,1.7115046977996826,0.387800008058548,LAB7,14,64,256,100,512,True
14,1.6792261600494385,0.3933500051498413,1.7064650058746338,0.39089998602867126,LAB7,15,64,256,100,512,True
15,1.6631786823272705,0.40024998784065247,1.650392770767212,0.4129999876022339,LAB7,16,64,256,100,512,True
16,1.657826542854309,0.3991999924182892,1.6757616996765137,0.39890000224113464,LAB7,17,64,256,100,512,True
17,1.6285548210144043,0.41269999742507935,1.717378854751587,0.39570000767707825,LAB7,18,64,256,100,512,True
18,1.5999157428741455,0.421875,1.6551021337509155,0.4113999903202057,LAB7,19,64,256,100,512,True
19,1.5942695140838623,0.42605000734329224,1.6306917667388916,0.4242999851703644,LAB7,20,64,256,100,512,True
20,1.5799120664596558,0.4302000105381012,1.5947388410568237,0.43209999799728394,LAB7,21,64,256,100,512,True
21,1.5610625743865967,0.43647500872612,1.6236821413040161,0.4246000051498413,LAB7,22,64,256,100,512,True
22,1.5431114435195923,0.44255000352859497,1.5846065282821655,0.4440999925136566,LAB7,23,64,256,100,512,True
23,1.5246188640594482,0.4517500102519989,1.698094367980957,0.41440001130104065,LAB7,24,64,256,100,512,True
24,1.516562819480896,0.4559749960899353,1.7087199687957764,0.40880000591278076,LAB7,25,64,256,100,512,True
25,1.4994758367538452,0.4606499969959259,1.5819652080535889,0.44350001215934753,LAB7,26,64,256,100,512,True
26,1.4828413724899292,0.46492499113082886,1.5141878128051758,0.4641000032424927,LAB7,27,64,256,100,512,True
27,1.476729154586792,0.4708999991416931,1.568032145500183,0.45419999957084656,LAB7,28,64,256,100,512,True
28,1.4563103914260864,0.4759249985218048,1.4849523305892944,0.47290000319480896,LAB7,29,64,256,100,512,True
29,1.4404454231262207,0.48217499256134033,1.5205631256103516,0.4668999910354614,LAB7,30,64,256,100,512,True
30,1.429710865020752,0.48820000886917114,1.5415695905685425,0.4708999991416931,LAB7,31,64,256,100,512,True
31,1.4080759286880493,0.4954499900341034,1.5471792221069336,0.4699999988079071,LAB7,32,64,256,100,512,True
32,1.3873533010482788,0.5027499794960022,1.4595226049423218,0.4964999854564667,LAB7,33,64,256,100,512,True
33,1.3928718566894531,0.5015249848365784,1.5814353227615356,0.47600001096725464,LAB7,34,64,256,100,512,True
34,1.371870756149292,0.5091000199317932,1.3922457695007324,0.5135999917984009,LAB7,35,64,256,100,512,True
35,1.354322075843811,0.515375018119812,1.4115307331085205,0.511900007724762,LAB7,36,64,256,100,512,True
36,1.3511468172073364,0.521399974822998,1.5244121551513672,0.4846999943256378,LAB7,37,64,256,100,512,True
37,1.331807255744934,0.5255500078201294,1.4806774854660034,0.4975999891757965,LAB7,38,64,256,100,512,True
38,1.3306317329406738,0.5248749852180481,1.4422255754470825,0.5076000094413757,LAB7,39,64,256,100,512,True
39,1.3094217777252197,0.5322499871253967,1.433879017829895,0.5236999988555908,LAB7,40,64,256,100,512,True
40,1.2942522764205933,0.5422999858856201,1.3662313222885132,0.5325000286102295,LAB7,41,64,256,100,512,True
41,1.2900052070617676,0.5389249920845032,1.3625656366348267,0.5382000207901001,LAB7,42,64,256,100,512,True
42,1.2736411094665527,0.5451499819755554,1.4354374408721924,0.5217000246047974,LAB7,43,64,256,100,512,True
43,1.2711784839630127,0.5475999712944031,1.3876978158950806,0.5256999731063843,LAB7,44,64,256,100,512,True
44,1.2636969089508057,0.5488749742507935,1.4487934112548828,0.5181999802589417,LAB7,45,64,256,100,512,True
45,1.250886082649231,0.555400013923645,1.531783938407898,0.5002999901771545,LAB7,46,64,256,100,512,True
46,1.247536301612854,0.5548750162124634,1.3619424104690552,0.5390999913215637,LAB7,47,64,256,100,512,True
47,1.236952304840088,0.5606750249862671,1.3472930192947388,0.5511999726295471,LAB7,48,64,256,100,512,True
48,1.235359787940979,0.5613250136375427,1.393629550933838,0.5325999855995178,LAB7,49,64,256,100,512,True
49,1.222329020500183,0.5661749839782715,1.2874950170516968,0.5605000257492065,LAB7,50,64,256,100,512,True
50,1.2109259366989136,0.5723749995231628,1.3709255456924438,0.5496000051498413,LAB7,51,64,256,100,512,True
51,1.1933250427246094,0.5760999917984009,1.3599388599395752,0.5429999828338623,LAB7,52,64,256,100,512,True
52,1.1977310180664062,0.5757499933242798,1.2600716352462769,0.5767999887466431,LAB7,53,64,256,100,512,True
53,1.1922447681427002,0.5788499712944031,1.323114275932312,0.5576000213623047,LAB7,54,64,256,100,512,True
54,1.1852285861968994,0.5790500044822693,1.2477248907089233,0.576200008392334,LAB7,55,64,256,100,512,True
55,1.1716809272766113,0.5867000222206116,1.3467968702316284,0.5537999868392944,LAB7,56,64,256,100,512,True
