,loss,accuracy,val_loss,val_accuracy,model,epoch,start_neurons,dense_neurons,epochs,batch_size,augmentation
0,5.91365909576416,0.217849999666214,2.0187089443206787,0.26030001044273376,LAB4,1,32,256,100,512,True
1,1.892734408378601,0.3045499920845032,1.9325863122940063,0.2888999879360199,LAB4,2,32,256,100,512,True
2,1.835432767868042,0.3278000056743622,1.8848445415496826,0.3095000088214874,LAB4,3,32,256,100,512,True
3,1.7996058464050293,0.3445500135421753,1.838639259338379,0.3393000066280365,LAB4,4,32,256,100,512,True
4,1.7631361484527588,0.3598000109195709,1.8400492668151855,0.3377000093460083,LAB4,5,32,256,100,512,True
5,1.7408835887908936,0.366225004196167,1.783737301826477,0.3596000075340271,LAB4,6,32,256,100,512,True
6,1.7257579565048218,0.37462499737739563,1.8207080364227295,0.35120001435279846,LAB4,7,32,256,100,512,True
7,1.69536292552948,0.38497498631477356,1.792724370956421,0.3619000017642975,LAB4,8,32,256,100,512,True
8,1.682409405708313,0.388949990272522,1.701553463935852,0.39329999685287476,LAB4,9,32,256,100,512,True
9,1.6673320531845093,0.3949750065803528,1.666427493095398,0.4002000093460083,LAB4,10,32,256,100,512,True
10,1.6478261947631836,0.4047499895095825,1.6952366828918457,0.3928000032901764,LAB4,11,32,256,100,512,True
11,1.6268761157989502,0.4129500091075897,1.7054373025894165,0.3939000070095062,LAB4,12,32,256,100,512,True
12,1.618783712387085,0.4171749949455261,1.6315276622772217,0.4163999855518341,LAB4,13,32,256,100,512,True
13,1.6042486429214478,0.41907501220703125,1.645315408706665,0.414900004863739,LAB4,14,32,256,100,512,True
14,1.5877290964126587,0.427949994802475,1.5917903184890747,0.42910000681877136,LAB4,15,32,256,100,512,True
15,1.5637468099594116,0.4393250048160553,1.6424542665481567,0.42250001430511475,LAB4,16,32,256,100,512,True
16,1.5519838333129883,0.4406999945640564,1.64277982711792,0.4268999993801117,LAB4,17,32,256,100,512,True
17,1.5373281240463257,0.44587498903274536,1.605103850364685,0.43149998784065247,LAB4,18,32,256,100,512,True
