,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.40575000643730164,big_grid_model_34,100,"[1, 1]",cv_oc,square,1,1,True,32,128,512,True
1,validation,0.4050000011920929,big_grid_model_34,100,"[1, 1]",cv_oc,square,1,1,True,32,128,512,True
2,test,0.40959998965263367,big_grid_model_34,100,"[1, 1]",cv_oc,square,1,1,True,32,128,512,True
