,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.47187501192092896,big_grid_model_72,100,"[2, 2]",cv_oc,disk,1,1,True,16,128,512,True
1,validation,0.4675999879837036,big_grid_model_72,100,"[2, 2]",cv_oc,disk,1,1,True,16,128,512,True
2,test,0.4722000062465668,big_grid_model_72,100,"[2, 2]",cv_oc,disk,1,1,True,16,128,512,True
