,Dataset,Accuracy,Model_Name,epochs,structuring_elements_depth,transormation_type,structuring_elements_type,structuring_elements_initsize,structuring_elements_step,morphological_transformation_mode,start_neurons,dense_neurons,batch_size,augmentation
0,train,0.39157500863075256,big_grid_model_110,100,"[3, 3]",cv_ed,square,1,2,True,32,128,512,True
1,validation,0.3912999927997589,big_grid_model_110,100,"[3, 3]",cv_ed,square,1,2,True,32,128,512,True
2,test,0.398499995470047,big_grid_model_110,100,"[3, 3]",cv_ed,square,1,2,True,32,128,512,True
